id	happy	year	age	sex	marital	degree	finrela	health	wtssall
1067.0	not too happy	1988.0	53.0	female	divorced	lt high school	below average		0.5313
1068.0	pretty happy	1988.0	19.0	male	never married	lt high school	average	fair	1.0627
1069.0	very happy	1988.0	71.0	female	widowed	lt high school	average	fair	0.5313
1070.0	pretty happy	1988.0	67.0	male	married	bachelor	average	good	1.0627
1071.0	pretty happy	1988.0	47.0	male	never married	high school	below average		0.5313
1072.0	pretty happy	1988.0	35.0	male	married	junior college	average	good	1.0627
1073.0	pretty happy	1988.0	35.0	female	married	high school	below average	good	1.0627
1074.0	pretty happy	1988.0	43.0	male	never married	high school	below average		0.5313
1075.0	pretty happy	1988.0	23.0	female	married	high school	average		1.0627
1076.0	very happy	1988.0	20.0	female	never married	high school	average	excellent	1.594
1077.0	pretty happy	1988.0	68.0	female	married	high school	average	fair	1.0627
1078.0	not too happy	1988.0	46.0	male	divorced	high school	average		0.5313
1079.0	pretty happy	1988.0	32.0	female	married	high school	below average	good	1.0627
1080.0	very happy	1988.0	78.0	female	widowed	lt high school	average	good	1.594
1081.0	very happy	1988.0	26.0	male	married	lt high school	average		1.0627
1082.0	pretty happy	1988.0	34.0	male	married	bachelor	average	excellent	1.0627
1083.0	not too happy	1988.0	59.0	male	divorced	high school	below average	poor	0.5313
1084.0	very happy	1988.0	30.0	female	married	high school	average		1.594
1085.0	not too happy	1988.0	44.0	male	married	high school	above average		1.0627
1086.0	pretty happy	1988.0	31.0	male	married	bachelor	above average	excellent	1.0627
1087.0	pretty happy	1988.0	38.0	male	married	junior college	average	good	1.0627
1088.0	pretty happy	1988.0	40.0	female	married	bachelor	above average	excellent	1.0627
1089.0	pretty happy	1988.0	43.0	female	married	high school	average	good	1.594
1090.0	very happy	1988.0	31.0	female	married	bachelor	above average		1.0627
1091.0	pretty happy	1988.0	29.0	female	married	bachelor	average		1.0627
1092.0	pretty happy	1988.0	51.0	female	married	high school	average		0.5313
1093.0	pretty happy	1988.0	27.0	female	married	bachelor	above average		1.0627
1094.0	very happy	1988.0	36.0	male	married	bachelor	above average	excellent	1.0627
1095.0	very happy	1988.0	39.0	male	married	high school	average	excellent	1.0627
1096.0	pretty happy	1988.0	30.0	female	married	high school	above average		1.0627
1097.0	very happy	1988.0	23.0	male	never married	high school	average	excellent	0.5313
1098.0	pretty happy	1988.0	74.0	female	widowed	high school	average		0.5313
1099.0	very happy	1988.0	32.0	male	married	high school	average	excellent	1.0627
1100.0	pretty happy	1988.0	71.0	male	married	high school	below average		1.0627
1101.0	very happy	1988.0		female	married	junior college	above average	excellent	1.0627
1102.0	pretty happy	1988.0	64.0	female	married	high school	average	good	1.0627
1103.0	pretty happy	1988.0	26.0	female	married	high school	average	excellent	1.0627
1104.0	pretty happy	1988.0	22.0	female	never married	high school	average	good	2.1254
1105.0	pretty happy	1988.0	35.0	female	married	bachelor	average		1.0627
1106.0	pretty happy	1988.0	37.0	male	married	high school	below average	good	1.0627
1107.0	very happy	1988.0	55.0	female	married	lt high school	below average	good	1.0627
1108.0	pretty happy	1988.0	62.0	female	widowed	high school	average	good	0.5313
1109.0	pretty happy	1988.0	23.0	male	never married	high school	above average	good	3.1881
1110.0	very happy	1988.0	83.0	female	married	lt high school	below average	fair	1.0627
1111.0	pretty happy	1988.0	39.0	male	married	high school	below average		1.0627
1112.0	very happy	1988.0	21.0	female	never married	high school	above average		1.594
1113.0	very happy	1988.0	27.0	male	married	bachelor	below average	good	1.0627
1114.0	pretty happy	1988.0	29.0	female	never married	high school	average		3.1881
1115.0	pretty happy	1988.0	25.0	female	married	bachelor	below average	excellent	1.0627
1116.0	very happy	1988.0	48.0	female	married	high school	above average	good	1.0627
1117.0	pretty happy	1988.0	72.0	female	married	high school	average	good	1.0627
1118.0	pretty happy	1988.0	26.0	male	married	high school	far below average	good	1.0627
1119.0	very happy	1988.0	28.0	male	married	lt high school	below average		1.0627
1120.0	very happy	1988.0	85.0	female	married	bachelor	average	fair	1.0627
1121.0	pretty happy	1988.0	37.0	female	married	high school	average		1.0627
1122.0	pretty happy	1988.0	35.0	female	widowed	high school	average	poor	1.0627
1123.0	pretty happy	1988.0	53.0	male	never married	lt high school	average	fair	0.5313
1124.0	pretty happy	1988.0	24.0	female	never married	high school	above average	excellent	1.0627
1125.0	not too happy	1988.0	70.0	female	married	high school	average		1.0627
1126.0	pretty happy	1988.0	34.0	male	married	bachelor	average		1.0627
1127.0	pretty happy	1988.0	49.0	male	married	high school	above average	excellent	1.0627
1128.0	not too happy	1988.0	63.0	female	married	high school	far below average	fair	1.0627
1129.0	very happy	1988.0	54.0	female	married	high school	average	fair	1.0627
1130.0	very happy	1988.0	40.0	female	married	bachelor	average		1.0627
1131.0	pretty happy	1988.0	41.0	female	married	high school	above average	fair	1.0627
1132.0	pretty happy	1988.0	42.0	male	married	high school	average	excellent	1.0627
1133.0	not too happy	1988.0	33.0	male	married	high school	average	fair	1.0627
1134.0	pretty happy	1988.0	28.0	female	never married	high school	average	good	1.0627
1135.0	pretty happy	1988.0	37.0	female	divorced	high school	average	good	0.5313
1136.0	very happy	1988.0	37.0	female	married	junior college	above average	good	1.0627
1137.0	pretty happy	1988.0	41.0	male	married	high school	average	good	1.0627
1138.0	very happy	1988.0	28.0	female	married	graduate	above average	good	1.0627
1139.0	very happy	1988.0	26.0	female	married	high school	average	good	1.0627
1140.0	pretty happy	1988.0	29.0	male	married	high school	average	good	1.0627
1141.0	pretty happy	1988.0	32.0	male	married	bachelor	average	fair	1.0627
1142.0	pretty happy	1988.0	22.0	female	never married	lt high school	far below average		2.1254
1143.0	pretty happy	1988.0	57.0	female	married	lt high school	average	poor	1.0627
1144.0	pretty happy	1988.0	66.0	female	married	high school	average	good	1.594
1145.0	pretty happy	1988.0	68.0	female	separated	lt high school	far below average		0.5313
1146.0	pretty happy	1988.0	62.0	female	widowed	high school	far below average	poor	0.5313
1147.0	very happy	1988.0	62.0	female	married	high school	average	excellent	1.0627
1148.0	pretty happy	1988.0	20.0	female	never married	high school	below average	good	1.594
1149.0	very happy	1988.0	63.0	female	married	high school	average	good	1.0627
1150.0	pretty happy	1988.0	30.0	male	never married	high school	average	good	1.594
1151.0	pretty happy	1988.0	20.0	male	never married	lt high school	average	fair	1.0627
1152.0	pretty happy	1988.0	89.0	male	never married	lt high school	average		0.5313
1153.0	very happy	1988.0	38.0	male	married	high school	average	excellent	1.0627
1154.0	not too happy	1988.0	63.0	male	widowed	lt high school	below average	poor	0.5313
1155.0	pretty happy	1988.0	44.0	male	married	lt high school	average		1.0627
1156.0	pretty happy	1988.0	81.0	female	widowed	lt high school		fair	0.5313
1157.0	very happy	1988.0	71.0	female	widowed	lt high school	below average	poor	0.5313
1158.0	pretty happy	1988.0	67.0	female	widowed	high school	above average		0.5313
1159.0	pretty happy	1988.0	67.0	female	widowed	high school	average		0.5313
1160.0	pretty happy	1988.0	22.0	female	never married	high school	below average		0.5313
1161.0	very happy	1988.0	74.0	male	never married	lt high school	above average	fair	0.5313
1162.0	pretty happy	1988.0	24.0	male	married	high school	average	good	1.0627
1163.0	pretty happy	1988.0	28.0	female	married	high school	average		1.0627
1164.0	pretty happy	1988.0	75.0	female	married	lt high school	below average	good	1.0627
1165.0	pretty happy	1988.0	20.0	female	married	high school	below average		1.0627
1166.0	pretty happy	1988.0	69.0	male	married	high school	average	fair	1.0627
1167.0	pretty happy	1988.0	77.0	male	separated	high school	below average		0.5313
1168.0	very happy	1988.0	41.0	female	married	high school	below average	fair	1.594
1169.0	pretty happy	1988.0	32.0	female	married	graduate	above average		1.0627
1170.0	pretty happy	1988.0	28.0	female	married	high school	average		1.0627
1171.0	pretty happy	1988.0	28.0	female	married	high school		good	1.0627
1172.0	pretty happy	1988.0	24.0	female	married	high school	average		0.5313
1173.0	very happy	1988.0	40.0	female	widowed	high school	far below average	excellent	0.5313
1174.0	very happy	1988.0	70.0	female	married	lt high school	average	good	1.0627
1175.0	pretty happy	1988.0	46.0	male	married	graduate	below average		1.0627
1176.0	very happy	1988.0	44.0	female	married	high school	average	good	1.594
1177.0	pretty happy	1988.0	67.0	female	widowed	high school	above average		1.0627
1178.0	pretty happy	1988.0	63.0	female	married	lt high school	below average		1.0627
1179.0	pretty happy	1988.0	34.0	male	married	high school	below average	good	1.0627
1180.0	not too happy	1988.0	84.0	female	married	lt high school	far below average	poor	1.0627
1181.0	pretty happy	1988.0	32.0	male	married	lt high school	below average	good	1.0627
1182.0	very happy	1988.0	27.0	female	married	high school	average		1.0627
1183.0	very happy	1988.0	42.0	male	married	high school	average	excellent	1.0627
1184.0	not too happy	1988.0	19.0	female	never married	lt high school	far below average	fair	3.1881
1185.0	very happy	1988.0	75.0	female	married	high school	above average		1.0627
1186.0	very happy	1988.0	30.0	female	married	bachelor	above average	good	1.0627
1187.0	very happy	1988.0	29.0	male	married	high school	average	good	1.0627
1188.0	pretty happy	1988.0	27.0	male	never married	high school	below average	fair	1.594
1189.0	pretty happy	1988.0	40.0	male	married	high school	below average		1.594
1190.0	very happy	1988.0	44.0	male	married	high school	average	excellent	1.0627
1191.0	pretty happy	1988.0	77.0	female	widowed	lt high school	average	poor	0.5313
1192.0	pretty happy	1988.0	50.0	male	married	bachelor	above average	good	1.594
1193.0	very happy	1988.0	83.0	male	married	high school	average		1.0627
1194.0	pretty happy	1988.0	53.0	male	married	graduate	above average	good	1.0627
1195.0	very happy	1988.0	73.0	female	married	lt high school	average	poor	1.0627
1196.0	pretty happy	1988.0	37.0	female	divorced	high school	below average	good	0.5313
1197.0	pretty happy	1988.0	73.0	female	widowed	lt high school	average	good	0.5313
1198.0	pretty happy	1988.0	30.0	female	never married	bachelor	average	excellent	1.0627
1199.0	very happy	1988.0	64.0	male	married	bachelor	average	excellent	1.0627
1200.0	pretty happy	1988.0	36.0	male	married	high school	average	fair	1.594
1201.0	pretty happy	1988.0	86.0	female	married	lt high school	average	good	1.0627
1202.0	very happy	1988.0	85.0	female	widowed	high school	average	poor	0.5313
1203.0	pretty happy	1988.0	25.0	female	married	high school	average		1.0627
1204.0	very happy	1988.0	75.0	female	never married	lt high school	below average	poor	0.5313
1205.0	pretty happy	1988.0	76.0	female	married	lt high school	average		1.0627
1206.0	pretty happy	1988.0	37.0	female	divorced	lt high school	average	good	1.0627
1207.0	very happy	1988.0	72.0	female	married	bachelor	average		1.0627
1208.0	pretty happy	1988.0	76.0	female	married	high school	above average	good	1.0627
1209.0	very happy	1988.0	61.0	female	married	high school	above average	fair	1.0627
1210.0	pretty happy	1988.0	67.0	male	divorced	high school	average		0.5313
1211.0	very happy	1988.0	80.0	female	widowed	high school	average	good	0.5313
1212.0	pretty happy	1988.0	78.0	female	widowed	lt high school	average	fair	0.5313
1213.0	very happy	1988.0	89.0	female	married	lt high school	average		1.0627
1214.0	very happy	1988.0	66.0	female	married	lt high school	average	good	1.0627
1215.0	very happy	1988.0	24.0	female	married	bachelor	average		1.0627
1216.0	pretty happy	1988.0	36.0	female	married	junior college	average		1.0627
1217.0	pretty happy	1988.0	71.0	male	married	high school	average	good	1.0627
1218.0	very happy	1988.0	37.0	female	married	high school	average	good	1.0627
1219.0	very happy	1988.0	37.0	male	married	high school	average		1.0627
1220.0	very happy	1988.0	68.0	female	married	high school	above average	fair	1.0627
1221.0	pretty happy	1988.0	33.0	male	married	junior college	above average	good	1.0627
1222.0	pretty happy	1988.0	42.0	male	divorced	junior college	below average		0.5313
1223.0	pretty happy	1988.0	76.0	male	widowed	lt high school	average	excellent	0.5313
1224.0	pretty happy	1988.0	62.0	female	married	high school	below average	good	1.594
1225.0	not too happy	1988.0	34.0	female	separated	high school	below average	excellent	0.5313
1226.0	pretty happy	1988.0	20.0	male	never married	high school	below average	good	0.5313
1227.0	very happy	1988.0	44.0	male	married	high school	above average	good	1.0627
1228.0	pretty happy	1988.0	23.0	female	married	lt high school	below average		0.5313
1229.0	very happy	1988.0	62.0	female	widowed	bachelor	average	good	0.5313
1230.0	pretty happy	1988.0	63.0	male	divorced	high school	below average		0.5313
1231.0	very happy	1988.0	33.0	male	married	high school	average	excellent	1.0627
1232.0	very happy	1988.0	38.0	female	married	high school	average		1.0627
1233.0	pretty happy	1988.0	21.0	female	never married	lt high school	average	excellent	0.5313
1234.0	very happy	1988.0	28.0	male	never married	bachelor	below average		0.5313
1235.0	pretty happy	1988.0	38.0	male	never married	bachelor	above average	good	0.5313
1236.0	very happy	1988.0	37.0	female	divorced	high school	below average	excellent	0.5313
1237.0	pretty happy	1988.0	51.0	female	married	high school	average	excellent	1.0627
